,GithubID,Year,FullPath,Codesnippet,CWE,isTrueVulnerable,Codesnippet5
4460,2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,"memcpy(*pptr, string, len);",120,1,"    int len = strlen(string);
    writeInt(pptr, len);
    memcpy(*pptr, string, len);
    *pptr += len;
}
"
4461,2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,"memcpy(*pptr, mqttstring.lenstring.data, mqttstring.lenstring.len);",120,1,"    if (mqttstring.lenstring.len > 0) {
        writeInt(pptr, mqttstring.lenstring.len);
        memcpy(*pptr, mqttstring.lenstring.data, mqttstring.lenstring.len);
        *pptr += mqttstring.lenstring.len;
    } else if (mqttstring.cstring) {
"
4462,2021\haas-mini-program\components\linkkit\mqtt\MQTTSerializePublish.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\MQTTSerializePublish.c,"memcpy(ptr, payload, payloadlen);",120,1,"    }

    memcpy(ptr, payload, payloadlen);
    ptr += payloadlen;

"
4463,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(kv_key + strlen(kv_key), meta_info->device_name, strlen(meta_info->device_name));",120,1,"    int buffer_len = IOTX_DEVICE_SECRET_LEN;

    memcpy(kv_key + strlen(kv_key), meta_info->device_name, strlen(meta_info->device_name));

    /* Check if Device Secret exist in KV */
"
4471,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(&meta_info_interal, &meta_info, sizeof(iotx_dev_meta_info_t));",120,1,"    /* get meta_info from hal */
    memset(&meta_info_interal, 0, sizeof(iotx_dev_meta_info_t));
    memcpy(&meta_info_interal, &meta_info, sizeof(iotx_dev_meta_info_t));

    if (meta_info_interal.product_key[IOTX_PRODUCT_KEY_LEN] != '\0') {
"
4473,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));",120,1,"        }

        memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
"
4474,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));",120,1,"
        memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
    }
"
4475,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));",120,1,"        memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
    }
#else /* direct mode */
"
4476,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(device_id, meta_info_interal.product_key, strlen(meta_info_interal.product_key));",120,1,"
    /* setup device_id */
    memcpy(device_id, meta_info_interal.product_key, strlen(meta_info_interal.product_key));
    memcpy(device_id + strlen(device_id), ""."", strlen("".""));
    memcpy(device_id + strlen(device_id), meta_info_interal.device_name, strlen(meta_info_interal.device_name));
"
4478,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(device_id + strlen(device_id), meta_info_interal.device_name, strlen(meta_info_interal.device_name));",120,1,"    memcpy(device_id, meta_info_interal.product_key, strlen(meta_info_interal.product_key));
    memcpy(device_id + strlen(device_id), ""."", strlen("".""));
    memcpy(device_id + strlen(device_id), meta_info_interal.device_name, strlen(meta_info_interal.device_name));

    /* reconfig clientid, append custome clientKV and itls switch flag */
"
4482,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_default_sign.username, tmp_sign.username, strlen(tmp_sign.username));",120,1,"        }

        memcpy(g_default_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_default_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_default_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
"
4483,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_default_sign.password, tmp_sign.password, strlen(tmp_sign.password));",120,1,"
        memcpy(g_default_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_default_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_default_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
    }
"
4484,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_default_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));",120,1,"        memcpy(g_default_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_default_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_default_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
    }
#else /* direct mode */
"
4485,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(device_id, meta_info.product_key, strlen(meta_info.product_key));",120,1,"
    /* setup device_id */
    memcpy(device_id, meta_info.product_key, strlen(meta_info.product_key));
    memcpy(device_id + strlen(device_id), ""."", strlen("".""));
    memcpy(device_id + strlen(device_id), meta_info.device_name, strlen(meta_info.device_name));
"
4487,2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(device_id + strlen(device_id), meta_info.device_name, strlen(meta_info.device_name));",120,1,"    memcpy(device_id, meta_info.product_key, strlen(meta_info.product_key));
    memcpy(device_id + strlen(device_id), ""."", strlen("".""));
    memcpy(device_id + strlen(device_id), meta_info.device_name, strlen(meta_info.device_name));

    /* reconfig clientid, append custome clientKV and itls switch flag */
"
4500,2021\haas-mini-program\components\ota\hal\ota_hal_fs_ctrl.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\hal\ota_hal_fs_ctrl.c,"memcpy(&filename[path_len], SUBDEV_FILE_NAME, 8);",120,1,"        }
        OTA_LOG_I(""path=%s"", filename);
        memcpy(&filename[path_len], SUBDEV_FILE_NAME, 8);
        OTA_LOG_I(""path=%s"", filename);
        filename[path_len + 8] = 0;
"
4501,2021\haas-mini-program\components\ota\hal\ota_hal_fs_ctrl.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\hal\ota_hal_fs_ctrl.c,"memcpy(&filename[path_len], OS_APP_NAME, 12);",120,1,"            filename[path_len++] = '/'; 
        }
        memcpy(&filename[path_len], OS_APP_NAME, 12);
        filename[path_len + 12] = 0;
    }
"
4506,2021\haas-mini-program\components\ota\hal\ota_hal_fs_plat.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\hal\ota_hal_fs_plat.c,"memcpy(&upack_path[upack_path_len], file_name, 8);",120,1,"            upack_path[upack_path_len++] = '/'; 
        }
        memcpy(&upack_path[upack_path_len], file_name, 8);
        fptr = ota_fopen(upack_path, ""r"");
        if(fptr == NULL) {
"
4515,2021\haas-mini-program\components\ota\hal\ota_hal_plat.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\hal\ota_hal_plat.c,"memcpy(ota_cache + ota_cache_len, in_buf, tocopy);",120,1,"    }
    /*Start from last byte of remaing data*/
    memcpy(ota_cache + ota_cache_len, in_buf, tocopy);
    ota_cache_len += tocopy;
    if (ota_cache_len == OTA_FLASH_WRITE_CACHE_SIZE) {
"
4516,2021\haas-mini-program\components\ota\hal\ota_hal_plat.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\hal\ota_hal_plat.c,"memcpy(ota_cache, in_buf + tocopy, in_buf_len - tocopy);",120,1,"    if (in_buf_len - tocopy > 0) {
        /*Now ota_cache only contains remaing data*/
        memcpy(ota_cache, in_buf + tocopy, in_buf_len - tocopy);
        ota_cache_len = in_buf_len - tocopy;
    }
"
4523,2021\haas-mini-program\components\ota\ota_agent\ota_service.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\ota_service.c,"memcpy(ota_param.sign, ctx->header.sign_info->signature, sizeof(ota_param.sign));",120,1,"            int result = 0;
            memset(tmp_buf, 0x00, sizeof(tmp_buf));
            memcpy(ota_param.sign, ctx->header.sign_info->signature, sizeof(ota_param.sign));
            ota_param.hash_type = OTA_SHA256;
            result = ota_hex2str(tmp_buf, (const unsigned char*)ctx->header.sign_info->hash, sizeof(tmp_buf), sizeof(ctx->header.sign_info->hash));
"
4524,2021\haas-mini-program\components\ota\ota_agent\ota_service.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\ota_service.c,"memcpy(ota_param.hash, tmp_buf, sizeof(tmp_buf));",120,1,"            result = ota_hex2str(tmp_buf, (const unsigned char*)ctx->header.sign_info->hash, sizeof(tmp_buf), sizeof(ctx->header.sign_info->hash));
            if(result >= 0) {
                memcpy(ota_param.hash, tmp_buf, sizeof(tmp_buf));
            }
            else {
"
4531,2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,"memcpy(sign_info_ptr, content, tmp_size);",120,1,"#ifdef OTA_CONFIG_LOCAL_RSA
                        if(ota_rx_size  + tmp_size <= sizeof(ota_sign_info_t)) {
                            memcpy(sign_info_ptr, content, tmp_size);
                            sign_info_ptr += tmp_size;
                            ota_rx_size += tmp_size;
"
4532,2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,"memcpy(sign_info_ptr, content, remain_len);",120,1,"                            if(ota_rx_size <= sizeof(ota_sign_info_t)) {
                                unsigned int remain_len = sizeof(ota_sign_info_t) - ota_rx_size;
                                memcpy(sign_info_ptr, content, remain_len);
                                sign_info_ptr += remain_len;
                                content += remain_len;
"
4533,2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,"memcpy(image_info_ptr, content, tmp_size - remain_len);",120,1,"                                sign_info_ptr += remain_len;
                                content += remain_len;
                                memcpy(image_info_ptr, content, tmp_size - remain_len);
                                image_info_ptr += tmp_size - remain_len;
                                ota_rx_size += tmp_size;
"
4534,2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,"memcpy(image_info_ptr, content, tmp_size);",120,1,"                            }
                            else {
                                memcpy(image_info_ptr, content, tmp_size);
                                image_info_ptr += tmp_size;
                                ota_rx_size += tmp_size;
"
4550,2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,"memcpy(dict->buf + dict->pos, b->in + b->in_pos, copy_size);",120,1,"		*left -= copy_size;

		memcpy(dict->buf + dict->pos, b->in + b->in_pos, copy_size);
		dict->pos += copy_size;

"
4551,2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,"memcpy(s->temp.buf + s->temp.size, b->in + b->in_pos, tmp);",120,1,"			tmp = in_avail;

		memcpy(s->temp.buf + s->temp.size, b->in + b->in_pos, tmp);

		if (s->temp.size + tmp == s->lzma2.compressed) {
"
4552,2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,"memcpy(s->temp.buf, b->in + b->in_pos, in_avail);",120,1,"			in_avail = s->lzma2.compressed;

		memcpy(s->temp.buf, b->in + b->in_pos, in_avail);
		s->temp.size = in_avail;
		b->in_pos += in_avail;
"
4553,2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_stream.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_stream.c,"memcpy(s->temp.buf + s->temp.pos, b->in + b->in_pos, copy_size);",120,1,"			b->in_size - b->in_pos, s->temp.size - s->temp.pos);

	memcpy(s->temp.buf + s->temp.pos, b->in + b->in_pos, copy_size);
	b->in_pos += copy_size;
	s->temp.pos += copy_size;
"
4566,2021\haas-mini-program\components\ulog\ulog_session_file.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ulog\ulog_session_file.c,"memcpy(ulog_fs_tmp[tmp_queue_in], data, len);",120,1,"            ulog_fs_tmp[tmp_queue_in] = (char*)aos_malloc(len + 1);
            if (NULL != ulog_fs_tmp[tmp_queue_in]) {
                memcpy(ulog_fs_tmp[tmp_queue_in], data, len);
                ulog_fs_tmp[tmp_queue_in][len] = '\0';
                tmp_queue_in = (tmp_queue_in + 1) % ULOG_RESERVED_FS_SIZE;
"
4567,2021\haas-mini-program\components\ulog\ulog_session_file.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ulog\ulog_session_file.c,"memcpy(*server, url, p - url);",120,1,"                *server = (char*)aos_malloc(p - url + 1);
                if (NULL != *server) {
                    memcpy(*server, url, p - url);
                    (*server)[p - url] = '\0';
                    const short n = strlen(p);
"
4568,2021\haas-mini-program\components\ulog\ulog_session_file.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ulog\ulog_session_file.c,"memcpy(*uri, p, n);",120,1,"                    *uri = (char*)aos_malloc(n + 1);
                    if (NULL != *uri) {
                        memcpy(*uri, p, n);
                        (*uri)[n] = '\0';
                        rc = 0;
"
4595,2021\haas-mini-program\components\und\src\und_packet.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\und\src\und_packet.c,"memcpy(dn, AMP_INTERNAL_DEVICENAME, IOTX_DEVICE_NAME_LEN);",120,1,"
    amp_kv_get(AMP_INTERNAL_PRODUCTKEY, pk, &productkey_len);
    memcpy(dn, AMP_INTERNAL_DEVICENAME, IOTX_DEVICE_NAME_LEN);

    len = aos_snprintf(topic_buf, topic_buf_len, fmt, pk, dn);
"
4615,2021\haas-mini-program\engine\duktape_engine\repl.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\repl.c,"memcpy(buf, (const void *)src_data, src_len);",120,1,"        void *buf;
        buf = duk_push_fixed_buffer(ctx, src_len);
        memcpy(buf, (const void *)src_data, src_len);
        duk_load_function(ctx);
    }
"
